order_id,product_id,product_category,quantity,price_dollars,customer_id,order_date,country,state,sales_hour,discount_percent,return_status,sales_value,website_traffic,order_number,lifetime_value
2613,1494,Books,8,197,19167,2022-04-19 20:00:00,India,Maharashtra,20,18,Returned,1292.3200000000002,607,1,1292.3200000000002
2614,3238,Clothing,3,97,26854,2022-04-19 21:00:00,India,Maharashtra,21,12,Not Returned,256.08,520,1,256.08
2615,2995,Books,10,193,11635,2022-04-19 22:00:00,Canada,Ontario,22,1,Not Returned,1910.7,355,2,2117.2400000000002
2616,4574,Home & Kitchen,9,71,26341,2022-04-19 23:00:00,USA,Texas,23,0,Not Returned,639.0,670,1,639.0
2617,3446,Books,10,12,16149,2022-04-20 00:00:00,Canada,Ontario,0,11,Not Returned,106.8,611,2,270.47999999999996
2618,1462,Grocery,7,19,16308,2022-04-20 01:00:00,Canada,Ontario,1,1,Returned,131.67,619,1,131.67
2619,4596,Grocery,4,177,12389,2022-04-20 02:00:00,UK,England,2,15,Not Returned,601.8,398,1,601.8
2620,2473,Clothing,3,179,28558,2022-04-20 03:00:00,UK,England,3,3,Not Returned,520.89,297,1,520.89
2621,1766,Electronics,4,113,26531,2022-04-20 04:00:00,Australia,New South Wales,4,12,Not Returned,397.76,100,1,397.76
2622,4642,Electronics,6,71,16751,2022-04-20 05:00:00,India,Maharashtra,5,16,Not Returned,357.84,293,1,357.84
2623,1276,Books,4,125,23695,2022-04-20 06:00:00,USA,California,6,19,Not Returned,405.0,532,1,405.0
2624,1736,Grocery,7,67,27643,2022-04-20 07:00:00,UK,England,7,13,Returned,408.03,173,2,786.03
2625,4270,Clothing,9,66,29336,2022-04-20 08:00:00,UK,England,8,18,Not Returned,487.08000000000004,789,1,487.08000000000004
2626,3717,Books,5,45,19684,2022-04-20 09:00:00,Australia,New South Wales,9,8,Returned,207.0,117,2,1333.17
2627,2400,Grocery,10,107,18941,2022-04-20 10:00:00,UK,England,10,17,Returned,888.0999999999999,632,1,888.0999999999999
2628,4415,Electronics,10,50,29883,2022-04-20 11:00:00,Canada,Ontario,11,20,Returned,400.0,816,1,400.0
2629,1458,Grocery,3,109,20919,2022-04-20 12:00:00,Canada,Ontario,12,1,Returned,323.73,666,1,323.73
2630,3344,Home & Kitchen,1,41,26880,2022-04-20 13:00:00,UK,England,13,10,Not Returned,36.9,196,2,133.47
2631,1863,Home & Kitchen,3,106,11576,2022-04-20 14:00:00,Canada,Ontario,14,17,Returned,263.94,163,2,940.58
2632,2590,Clothing,2,105,24769,2022-04-20 15:00:00,Australia,New South Wales,15,0,Returned,210.0,911,1,739.2
2633,1386,Books,4,193,13977,2022-04-20 16:00:00,India,Maharashtra,16,19,Not Returned,625.32,313,2,1271.3200000000002
2634,1443,Electronics,4,138,19365,2022-04-20 17:00:00,Canada,Ontario,17,4,Not Returned,529.92,336,1,529.92
2635,2242,Books,3,87,15379,2022-04-20 18:00:00,USA,Texas,18,4,Returned,250.56,249,1,250.56
2636,3232,Clothing,2,14,15206,2022-04-20 19:00:00,India,Maharashtra,19,13,Returned,24.36,518,1,24.36
2637,4434,Grocery,2,149,13213,2022-04-20 20:00:00,Canada,Ontario,20,14,Not Returned,256.28,671,1,256.28
2638,2303,Home & Kitchen,1,169,13794,2022-04-20 21:00:00,India,Maharashtra,21,1,Returned,167.31,626,1,167.31
2639,3992,Home & Kitchen,8,72,16508,2022-04-20 22:00:00,Australia,New South Wales,22,9,Returned,524.16,252,1,524.16
2640,3140,Books,3,131,21907,2022-04-20 23:00:00,UK,England,23,9,Not Returned,357.63,862,1,357.63
2641,2227,Grocery,9,161,14362,2022-04-21 00:00:00,India,Maharashtra,0,9,Not Returned,1318.5900000000001,523,1,1318.5900000000001
2642,2988,Books,2,197,21171,2022-04-21 01:00:00,Australia,New South Wales,1,19,Not Returned,319.14000000000004,157,1,319.14000000000004
2643,3912,Books,7,152,19139,2022-04-21 02:00:00,Australia,New South Wales,2,6,Returned,1000.16,789,1,1000.16
2644,2011,Home & Kitchen,4,50,10781,2022-04-21 03:00:00,UK,England,3,1,Not Returned,198.0,203,1,198.0
2645,3750,Electronics,10,63,17089,2022-04-21 04:00:00,Australia,New South Wales,4,15,Returned,535.5,591,1,535.5
2646,2066,Books,8,46,18490,2022-04-21 05:00:00,UK,England,5,15,Returned,312.8,346,1,312.8
2647,2603,Home & Kitchen,4,184,12951,2022-04-21 06:00:00,Australia,New South Wales,6,8,Returned,677.12,378,1,677.12
2648,1609,Clothing,9,69,22838,2022-04-21 07:00:00,Australia,New South Wales,7,14,Returned,534.06,552,1,534.06
2649,4426,Home & Kitchen,7,180,14610,2022-04-21 08:00:00,Canada,Ontario,8,15,Returned,1071.0,706,1,1071.0
2650,4019,Home & Kitchen,1,50,10754,2022-04-21 09:00:00,USA,California,9,4,Not Returned,48.0,356,1,48.0
2651,4818,Grocery,1,34,21187,2022-04-21 10:00:00,Australia,New South Wales,10,1,Not Returned,33.66,275,1,33.66
2652,3786,Grocery,1,112,21699,2022-04-21 11:00:00,India,Maharashtra,11,11,Returned,99.68,113,1,99.68
2653,1709,Electronics,2,89,13849,2022-04-21 12:00:00,Canada,Ontario,12,3,Not Returned,172.66,892,1,172.66
2654,3185,Grocery,6,39,14643,2022-04-21 13:00:00,Canada,Ontario,13,18,Returned,191.88000000000002,781,1,191.88000000000002
2655,4987,Electronics,6,127,14883,2022-04-21 14:00:00,UK,England,14,0,Returned,762.0,381,1,762.0
2656,4563,Electronics,8,85,17194,2022-04-21 15:00:00,Canada,Ontario,15,7,Not Returned,632.4,499,1,632.4
2657,3463,Clothing,3,111,21149,2022-04-21 16:00:00,UK,England,16,13,Not Returned,289.71,724,1,537.71
2658,1073,Clothing,3,109,15264,2022-04-21 17:00:00,Canada,Ontario,17,13,Returned,284.49,680,1,284.49
2659,2461,Grocery,3,184,13915,2022-04-21 18:00:00,USA,California,18,12,Returned,485.76,837,2,1147.92
2660,2211,Home & Kitchen,7,178,23529,2022-04-21 19:00:00,USA,Texas,19,18,Not Returned,1021.72,293,1,1021.72
2661,1816,Electronics,1,59,15200,2022-04-21 20:00:00,USA,California,20,2,Not Returned,57.82,991,2,705.82
2662,1718,Home & Kitchen,9,95,28150,2022-04-21 21:00:00,Canada,Ontario,21,15,Returned,726.75,486,1,726.75
2663,1391,Books,6,18,20274,2022-04-21 22:00:00,UK,England,22,5,Returned,102.6,974,1,102.6
2664,1163,Electronics,4,29,17560,2022-04-21 23:00:00,Australia,New South Wales,23,10,Returned,104.4,527,1,104.4
2665,2281,Home & Kitchen,9,199,16510,2022-04-22 00:00:00,USA,California,0,11,Not Returned,1593.99,597,1,2135.44
2666,3173,Books,3,35,25527,2022-04-22 01:00:00,Australia,New South Wales,1,9,Returned,95.55,884,1,95.55
2667,3176,Clothing,8,61,15791,2022-04-22 02:00:00,Canada,Ontario,2,16,Not Returned,409.91999999999996,211,1,409.91999999999996
2668,1292,Grocery,7,60,24834,2022-04-22 03:00:00,Australia,New South Wales,3,19,Returned,340.20000000000005,659,2,563.76
2669,3586,Clothing,6,131,26461,2022-04-22 04:00:00,Australia,New South Wales,4,13,Returned,683.82,141,2,1154.22
2670,2593,Clothing,6,94,18608,2022-04-22 05:00:00,UK,England,5,7,Returned,524.52,645,1,524.52
2671,1094,Grocery,10,198,19533,2022-04-22 06:00:00,USA,California,6,3,Not Returned,1920.6,601,1,1920.6
2672,2606,Clothing,1,59,15283,2022-04-22 07:00:00,USA,Texas,7,15,Not Returned,50.15,113,1,50.15
2673,2735,Electronics,2,55,10872,2022-04-22 08:00:00,Australia,New South Wales,8,15,Not Returned,93.5,873,1,93.5
2674,4354,Home & Kitchen,9,16,14654,2022-04-22 09:00:00,India,Maharashtra,9,2,Returned,141.12,320,1,141.12
2675,4271,Clothing,9,138,19065,2022-04-22 10:00:00,Canada,Ontario,10,11,Returned,1105.38,781,1,1105.38
2676,2550,Clothing,9,150,16016,2022-04-22 11:00:00,India,Maharashtra,11,4,Returned,1296.0,688,1,1296.0
2677,2422,Grocery,9,16,21711,2022-04-22 12:00:00,UK,England,12,14,Not Returned,123.84,582,1,666.84
2678,3248,Grocery,9,177,10445,2022-04-22 13:00:00,India,Maharashtra,13,2,Not Returned,1561.1399999999999,121,1,1561.1399999999999
2679,1301,Books,4,83,14644,2022-04-22 14:00:00,UK,England,14,1,Returned,328.68,791,1,328.68
2680,3806,Books,7,28,23159,2022-04-22 15:00:00,Canada,Ontario,15,5,Not Returned,186.2,597,3,1156.3700000000001
2681,4460,Electronics,5,164,10793,2022-04-22 16:00:00,USA,Texas,16,9,Returned,746.2,420,1,746.2
2682,2145,Books,5,120,14710,2022-04-22 17:00:00,Australia,New South Wales,17,11,Not Returned,534.0,182,1,534.0
2683,4530,Home & Kitchen,3,100,27006,2022-04-22 18:00:00,UK,England,18,15,Not Returned,255.0,621,1,255.0
2684,1601,Clothing,7,141,21624,2022-04-22 19:00:00,Canada,Ontario,19,7,Not Returned,917.91,842,1,917.91
2685,3552,Books,6,155,10037,2022-04-22 20:00:00,UK,England,20,18,Returned,762.6,947,1,762.6
2686,3813,Grocery,1,114,22308,2022-04-22 21:00:00,India,Maharashtra,21,4,Returned,109.44,589,1,109.44
2687,2478,Books,4,58,10320,2022-04-22 22:00:00,UK,England,22,10,Returned,208.8,259,1,208.8
2688,2428,Books,5,68,26908,2022-04-22 23:00:00,UK,England,23,18,Returned,278.8,839,1,278.8
2689,1519,Home & Kitchen,5,139,16260,2022-04-23 00:00:00,Australia,New South Wales,0,1,Not Returned,688.05,421,2,748.77
2690,4140,Books,5,48,10597,2022-04-23 01:00:00,UK,England,1,12,Not Returned,211.2,548,2,365.2
2691,2031,Clothing,6,92,27886,2022-04-23 02:00:00,India,Maharashtra,2,3,Not Returned,535.4399999999999,482,1,535.4399999999999
2692,2073,Electronics,9,156,13019,2022-04-23 03:00:00,India,Maharashtra,3,1,Not Returned,1389.96,587,1,1389.96
2693,4701,Electronics,8,96,24311,2022-04-23 04:00:00,Canada,Ontario,4,10,Not Returned,691.2,790,1,691.2
2694,2583,Clothing,1,31,17502,2022-04-23 05:00:00,USA,California,5,17,Not Returned,25.73,188,1,25.73
2695,4653,Clothing,1,65,12086,2022-04-23 06:00:00,Australia,New South Wales,6,15,Returned,55.25,661,1,55.25
2696,2540,Grocery,1,77,24335,2022-04-23 07:00:00,India,Maharashtra,7,6,Returned,72.38,617,1,72.38
2697,4080,Clothing,10,185,29739,2022-04-23 08:00:00,Australia,New South Wales,8,5,Returned,1757.5,748,2,2034.7
2698,1579,Home & Kitchen,1,190,27346,2022-04-23 09:00:00,Canada,Ontario,9,18,Not Returned,155.8,326,1,155.8
2699,3196,Clothing,2,168,25748,2022-04-23 10:00:00,India,Maharashtra,10,4,Returned,322.56,243,1,322.56
2700,1413,Grocery,7,192,29829,2022-04-23 11:00:00,Australia,New South Wales,11,14,Returned,1155.84,430,1,1155.84
2701,1278,Grocery,9,183,13354,2022-04-23 12:00:00,Canada,Ontario,12,4,Not Returned,1581.12,305,1,2285.8199999999997
2702,2626,Electronics,6,47,11347,2022-04-23 13:00:00,Canada,Ontario,13,12,Returned,248.16,103,1,248.16
2703,1247,Electronics,2,101,18329,2022-04-23 14:00:00,USA,California,14,1,Returned,199.98,742,1,199.98
2704,2825,Home & Kitchen,10,26,25850,2022-04-23 15:00:00,India,Maharashtra,15,1,Not Returned,257.4,645,1,257.4
2705,2319,Grocery,3,90,24314,2022-04-23 16:00:00,India,Maharashtra,16,10,Not Returned,243.0,891,1,243.0
2706,2353,Grocery,9,83,19012,2022-04-23 17:00:00,USA,California,17,1,Not Returned,739.53,751,1,739.53
2707,2082,Books,2,21,12383,2022-04-23 18:00:00,Australia,New South Wales,18,13,Returned,36.54,443,1,36.54
2708,1755,Grocery,3,169,12934,2022-04-23 19:00:00,India,Maharashtra,19,8,Returned,466.44,677,1,466.44
2709,4901,Grocery,6,164,17585,2022-04-23 20:00:00,Canada,Ontario,20,20,Returned,787.2,759,1,787.2
2710,3828,Electronics,6,178,28509,2022-04-23 21:00:00,Canada,Ontario,21,17,Returned,886.4399999999999,201,1,886.4399999999999
2711,2111,Clothing,1,36,23983,2022-04-23 22:00:00,Australia,New South Wales,22,9,Not Returned,32.76,433,1,591.36
2712,3436,Grocery,5,165,10078,2022-04-23 23:00:00,USA,California,23,10,Returned,742.5,851,1,742.5
2713,1013,Grocery,4,127,25090,2022-04-24 00:00:00,India,Maharashtra,0,4,Not Returned,487.68,889,1,487.68
2714,4436,Electronics,8,51,22295,2022-04-24 01:00:00,Canada,Ontario,1,14,Not Returned,350.88,143,1,350.88
2715,2842,Grocery,4,77,15226,2022-04-24 02:00:00,USA,Texas,2,10,Not Returned,277.2,982,2,774.0
2716,3058,Electronics,10,73,12527,2022-04-24 03:00:00,Australia,New South Wales,3,4,Not Returned,700.8,619,2,1422.48
2717,2087,Clothing,5,150,14034,2022-04-24 04:00:00,India,Maharashtra,4,11,Not Returned,667.5,704,1,667.5
2718,1286,Grocery,8,79,29512,2022-04-24 05:00:00,UK,England,5,8,Not Returned,581.44,922,1,581.44
2719,2747,Home & Kitchen,1,85,29772,2022-04-24 06:00:00,Australia,New South Wales,6,14,Returned,73.1,419,1,73.1
2720,3192,Grocery,8,68,16169,2022-04-24 07:00:00,Australia,New South Wales,7,17,Returned,451.52,195,1,451.52
2721,1699,Clothing,8,23,16820,2022-04-24 08:00:00,India,Maharashtra,8,13,Returned,160.08,333,1,160.08
2722,4928,Grocery,8,92,18573,2022-04-24 09:00:00,UK,England,9,10,Not Returned,662.4,719,1,662.4
2723,2860,Clothing,4,155,17392,2022-04-24 10:00:00,Canada,Ontario,10,12,Returned,545.6,203,1,545.6
2724,4151,Books,2,27,28180,2022-04-24 11:00:00,India,Maharashtra,11,12,Not Returned,47.52,539,1,47.52
2725,2411,Grocery,3,143,15910,2022-04-24 12:00:00,Canada,Ontario,12,1,Not Returned,424.71,113,1,424.71
2726,2818,Home & Kitchen,7,98,21665,2022-04-24 13:00:00,UK,England,13,3,Not Returned,665.42,575,1,665.42
2727,4319,Clothing,2,139,10965,2022-04-24 14:00:00,UK,England,14,19,Not Returned,225.18,836,1,225.18
2728,4200,Home & Kitchen,10,183,12728,2022-04-24 15:00:00,UK,England,15,1,Returned,1811.7,834,1,1811.7
2729,3161,Clothing,10,140,20941,2022-04-24 16:00:00,USA,Texas,16,16,Not Returned,1176.0,287,1,1176.0
2730,1006,Books,3,130,12022,2022-04-24 17:00:00,Australia,New South Wales,17,17,Not Returned,323.7,424,1,323.7
2731,3357,Books,5,188,23853,2022-04-24 18:00:00,Australia,New South Wales,18,10,Returned,846.0,435,1,846.0
2732,4182,Home & Kitchen,6,147,12555,2022-04-24 19:00:00,Australia,New South Wales,19,11,Returned,784.98,533,1,784.98
2733,2800,Grocery,2,194,16101,2022-04-24 20:00:00,UK,England,20,15,Returned,329.8,388,1,329.8
2734,3981,Electronics,9,108,21161,2022-04-24 21:00:00,USA,California,21,16,Returned,816.48,181,1,816.48
2735,3541,Clothing,7,35,21027,2022-04-24 22:00:00,USA,California,22,18,Returned,200.9,978,2,1090.9
2736,4593,Home & Kitchen,5,32,12822,2022-04-24 23:00:00,Canada,Ontario,23,5,Returned,152.0,443,1,929.4399999999999
2737,2001,Home & Kitchen,7,136,27186,2022-04-25 00:00:00,Australia,New South Wales,0,4,Returned,913.92,329,1,913.92
2738,4154,Home & Kitchen,2,12,21505,2022-04-25 01:00:00,UK,England,1,15,Returned,20.4,665,1,20.4
2739,3671,Clothing,10,17,17389,2022-04-25 02:00:00,India,Maharashtra,2,8,Not Returned,156.4,136,1,156.4
2740,3228,Electronics,5,12,15003,2022-04-25 03:00:00,Australia,New South Wales,3,12,Returned,52.8,487,1,52.8
2741,4280,Electronics,9,95,21402,2022-04-25 04:00:00,Canada,Ontario,4,19,Not Returned,692.5500000000001,932,2,1146.15
2742,4287,Clothing,7,134,12690,2022-04-25 05:00:00,UK,England,5,9,Not Returned,853.58,839,2,958.34
2743,3173,Electronics,3,198,10630,2022-04-25 06:00:00,Australia,New South Wales,6,12,Not Returned,522.72,259,1,522.72
2744,2116,Electronics,3,91,13366,2022-04-25 07:00:00,Australia,New South Wales,7,5,Not Returned,259.34999999999997,783,1,259.34999999999997
2745,2554,Home & Kitchen,8,149,11993,2022-04-25 08:00:00,India,Maharashtra,8,4,Returned,1144.32,871,1,1144.32
2746,3179,Electronics,7,92,25785,2022-04-25 09:00:00,UK,England,9,10,Returned,579.6,124,1,579.6
2747,2438,Electronics,9,55,14964,2022-04-25 10:00:00,Australia,New South Wales,10,20,Returned,396.0,384,1,396.0
2748,1026,Clothing,2,65,26713,2022-04-25 11:00:00,India,Maharashtra,11,5,Not Returned,123.5,743,1,123.5
2749,3576,Books,1,116,18315,2022-04-25 12:00:00,India,Maharashtra,12,17,Not Returned,96.28,717,2,833.4799999999999
2750,4695,Electronics,5,111,25051,2022-04-25 13:00:00,Canada,Ontario,13,2,Returned,543.9,402,2,1227.4499999999998
2751,4205,Clothing,7,124,22828,2022-04-25 14:00:00,Canada,Ontario,14,4,Returned,833.28,652,1,833.28
2752,2495,Electronics,7,117,26316,2022-04-25 15:00:00,India,Maharashtra,15,8,Not Returned,753.48,855,1,753.48
2753,3724,Home & Kitchen,8,178,29386,2022-04-25 16:00:00,Australia,New South Wales,16,15,Not Returned,1210.3999999999999,921,1,1210.3999999999999
2754,3205,Books,7,31,29159,2022-04-25 17:00:00,Australia,New South Wales,17,12,Returned,190.96,419,1,190.96
2755,3880,Electronics,10,172,17722,2022-04-25 18:00:00,UK,England,18,5,Returned,1634.0,321,1,1929.8
2756,3143,Home & Kitchen,6,149,12112,2022-04-25 19:00:00,Australia,New South Wales,19,17,Returned,742.02,990,1,1327.82
2757,2961,Clothing,8,155,22015,2022-04-25 20:00:00,USA,Texas,20,6,Returned,1165.6,752,1,1516.56
2758,4384,Electronics,6,162,23214,2022-04-25 21:00:00,UK,England,21,19,Returned,787.32,997,1,787.32
2759,1136,Grocery,7,112,26651,2022-04-25 22:00:00,UK,England,22,9,Not Returned,713.44,802,1,713.44
2760,3339,Electronics,3,94,24360,2022-04-25 23:00:00,Canada,Ontario,23,17,Not Returned,234.06,707,1,234.06
2761,4494,Grocery,9,115,22622,2022-04-26 00:00:00,UK,England,0,9,Not Returned,941.85,580,1,941.85
2762,3570,Home & Kitchen,4,83,25861,2022-04-26 01:00:00,India,Maharashtra,1,14,Returned,285.52,558,1,285.52
2763,3855,Home & Kitchen,4,167,28921,2022-04-26 02:00:00,UK,England,2,16,Returned,561.12,147,1,561.12
2764,3747,Grocery,1,49,17541,2022-04-26 03:00:00,Canada,Ontario,3,4,Not Returned,47.04,606,1,47.04
2765,3474,Clothing,1,115,11332,2022-04-26 04:00:00,Canada,Ontario,4,17,Returned,95.44999999999999,322,1,95.44999999999999
2766,1267,Home & Kitchen,1,150,24028,2022-04-26 05:00:00,India,Maharashtra,5,9,Returned,136.5,363,1,136.5
2767,1987,Grocery,6,23,22313,2022-04-26 06:00:00,USA,California,6,9,Returned,125.58,221,1,125.58
2768,3331,Books,4,92,12505,2022-04-26 07:00:00,Canada,Ontario,7,5,Not Returned,349.59999999999997,743,1,349.59999999999997
2769,1997,Home & Kitchen,1,33,21219,2022-04-26 08:00:00,USA,Texas,8,7,Not Returned,30.689999999999998,580,1,453.09
2770,2438,Clothing,7,13,11251,2022-04-26 09:00:00,India,Maharashtra,9,16,Returned,76.44,871,1,502.44
2771,1758,Home & Kitchen,8,141,22938,2022-04-26 10:00:00,India,Maharashtra,10,7,Returned,1049.04,481,2,1147.44
2772,3337,Clothing,6,167,25259,2022-04-26 11:00:00,Canada,Ontario,11,4,Not Returned,961.92,434,1,961.92
2773,2782,Grocery,7,156,26664,2022-04-26 12:00:00,India,Maharashtra,12,6,Not Returned,1026.48,559,1,1026.48
2774,3462,Grocery,6,35,10247,2022-04-26 13:00:00,USA,Texas,13,20,Not Returned,168.0,699,1,168.0
2775,4788,Grocery,5,45,23334,2022-04-26 14:00:00,UK,England,14,0,Returned,225.0,196,1,225.0
2776,3389,Electronics,7,22,23075,2022-04-26 15:00:00,UK,England,15,10,Returned,138.6,789,1,138.6
2777,3593,Grocery,9,79,27697,2022-04-26 16:00:00,USA,Texas,16,1,Not Returned,703.89,325,1,703.89
2778,2379,Grocery,9,176,26539,2022-04-26 17:00:00,Australia,New South Wales,17,3,Returned,1536.48,428,1,1536.48
2779,1586,Clothing,5,175,16037,2022-04-26 18:00:00,UK,England,18,5,Returned,831.25,141,2,1076.77
2780,1305,Electronics,1,193,22429,2022-04-26 19:00:00,USA,California,19,11,Returned,171.77,745,2,358.32000000000005
2781,4315,Home & Kitchen,10,189,13604,2022-04-26 20:00:00,Australia,New South Wales,20,3,Returned,1833.3,208,1,2507.55
2782,1094,Books,4,137,22067,2022-04-26 21:00:00,Australia,New South Wales,21,11,Not Returned,487.72,650,1,487.72
2783,2632,Books,3,163,19641,2022-04-26 22:00:00,USA,Texas,22,10,Returned,440.1,578,1,440.1
2784,3881,Home & Kitchen,10,76,16409,2022-04-26 23:00:00,UK,England,23,16,Returned,638.4,152,1,638.4
2785,4695,Books,3,67,24885,2022-04-27 00:00:00,India,Maharashtra,0,11,Returned,178.89000000000001,781,2,339.71000000000004
2786,3551,Books,3,48,14707,2022-04-27 01:00:00,Australia,New South Wales,1,20,Not Returned,115.2,224,1,115.2
2787,4580,Grocery,10,19,25277,2022-04-27 02:00:00,UK,England,2,14,Not Returned,163.4,988,1,163.4
2788,3368,Grocery,8,182,10800,2022-04-27 03:00:00,India,Maharashtra,3,8,Not Returned,1339.52,302,2,2552.12
2789,1822,Electronics,9,182,25715,2022-04-27 04:00:00,India,Maharashtra,4,1,Not Returned,1621.62,170,1,1621.62
2790,3126,Grocery,1,55,17098,2022-04-27 05:00:00,Canada,Ontario,5,18,Returned,45.1,790,2,236.17
2791,1260,Electronics,1,165,19395,2022-04-27 06:00:00,UK,England,6,1,Not Returned,163.35,201,1,457.38
2792,4105,Grocery,3,134,26807,2022-04-27 07:00:00,India,Maharashtra,7,13,Returned,349.74,959,1,821.16
2793,2783,Electronics,5,14,29135,2022-04-27 08:00:00,India,Maharashtra,8,4,Not Returned,67.2,102,1,67.2
2794,1783,Electronics,9,76,24438,2022-04-27 09:00:00,India,Maharashtra,9,9,Returned,622.44,166,1,622.44
2795,4329,Home & Kitchen,7,73,24646,2022-04-27 10:00:00,Australia,New South Wales,10,1,Returned,505.89,998,1,505.89
2796,3693,Electronics,5,134,28146,2022-04-27 11:00:00,India,Maharashtra,11,5,Not Returned,636.5,996,1,636.5
2797,3926,Electronics,2,111,14942,2022-04-27 12:00:00,USA,Texas,12,1,Returned,219.78,868,2,646.98
2798,4939,Grocery,1,127,28701,2022-04-27 13:00:00,Canada,Ontario,13,4,Returned,121.92,162,1,121.92
2799,2937,Grocery,4,43,15912,2022-04-27 14:00:00,UK,England,14,8,Returned,158.24,205,1,158.24
2800,1189,Books,9,199,10369,2022-04-27 15:00:00,India,Maharashtra,15,17,Not Returned,1486.53,788,1,1486.53
2801,3395,Clothing,9,135,28157,2022-04-27 16:00:00,UK,England,16,6,Not Returned,1142.1,236,1,1142.1
2802,2699,Clothing,10,60,23581,2022-04-27 17:00:00,India,Maharashtra,17,1,Returned,594.0,189,1,594.0
2803,3577,Books,6,195,11423,2022-04-27 18:00:00,Canada,Ontario,18,18,Returned,959.4000000000001,708,1,959.4000000000001
